,sy_dist
21569,1056.48
21570,1056.48
21571,1056.48
21572,1056.48
21573,1056.48
21574,1056.48
21575,1056.48
21576,974.633
21577,974.633
21578,974.633
21579,974.633
21580,974.633
21581,974.633
21582,974.633
21583,974.633
21584,974.633
21585,974.633
21586,974.633
21587,974.633
21588,974.633
21589,974.633
21590,974.633
21591,974.633
21592,974.633
21593,974.633
21594,974.633
21595,974.633
21596,974.633
21597,974.633
21598,1357.01
21599,1357.01
21600,1357.01
21601,1357.01
21602,1357.01
21603,1357.01
21604,1357.01
21605,1357.01
21606,1357.01
21607,1357.01
21608,1357.01
21609,1357.01
21610,1357.01
21611,1357.01
21612,1357.01
21613,1357.01
21614,1357.01
21615,1357.01
21616,1357.01
21617,1357.01
21618,1357.01
21619,1699.19
21620,1699.19
21621,1699.19
21622,1699.19
21623,1699.19
21624,1699.19
21625,1699.19
21626,1699.19
21627,1699.19
21628,1699.19
21629,1699.19
21630,1699.19
21631,1699.19
21632,1699.19
21633,1699.19
21634,1699.19
21635,1699.19
21636,1699.19
21637,1699.19
21638,1699.19
21639,1699.19
21640,1699.19
21641,1699.19
21642,1699.19
21643,1699.19
21644,1699.19
21645,1699.19
21646,1699.19
21647,1699.19
21648,1699.19
21649,1699.19
21650,1699.19
21720,692.14
21721,692.14
21722,692.14
21723,692.14
21724,692.14
21725,692.14
21726,692.14
21727,692.14
21728,692.14
21729,692.14
21730,692.14
21731,692.14
21732,692.14
21733,692.14
21734,692.14
21735,692.14
21736,692.14
21737,692.14
21738,692.14
21739,692.14
21740,692.14
21741,692.14
21742,692.14
21743,692.14
21744,692.14
21745,692.14
21746,692.14
21747,692.14
21748,692.14
21749,692.14
21750,518.204
21751,518.204
21752,518.204
21753,518.204
21754,518.204
21755,518.204
21756,518.204
21757,518.204
21758,518.204
21759,518.204
21760,518.204
21761,518.204
21762,518.204
21763,518.204
21764,518.204
21765,518.204
21766,518.204
21767,518.204
21768,518.204
21769,518.204
21770,518.204
21771,518.204
21772,518.204
21773,518.204
21774,518.204
21775,518.204
21776,518.204
21777,518.204
21778,518.204
21779,518.204
21780,518.204
21781,518.204
21782,1052.24
21783,1052.24
21784,1052.24
21785,1052.24
21786,1052.24
21787,1052.24
21788,1052.24
21789,1052.24
21790,1052.24
21791,1052.24
21792,1052.24
21793,1052.24
21794,1052.24
21795,1052.24
21796,1052.24
21797,1052.24
21798,1052.24
21799,1052.24
21800,1052.24
21801,1052.24
21802,1052.24
21803,1052.24
21804,1052.24
21805,1052.24
21806,1052.24
21807,1052.24
21808,1052.24
21809,1052.24
21810,1052.24
21811,1052.24
21812,1052.24
21813,1052.24
21814,1052.24
21815,1052.24
21816,1052.24
21817,1052.24
21818,1052.24
21819,1052.24
21820,1052.24
21821,1052.24
21822,1052.24
21823,914.221
21824,914.221
21825,914.221
21826,914.221
21827,914.221
21828,914.221
21829,914.221
21830,914.221
21831,914.221
21832,914.221
21833,914.221
21834,914.221
21835,914.221
21836,914.221
21837,914.221
21838,914.221
21839,914.221
21840,914.221
21841,914.221
21842,914.221
21843,914.221
21844,914.221
21845,914.221
21846,914.221
21847,914.221
21848,914.221
21849,914.221
21850,914.221
21851,914.221
21852,914.221
21853,914.221
21854,914.221
21855,914.221
21856,914.221
21857,1098.45
21858,1098.45
21859,1098.45
21860,1098.45
21861,1098.45
21862,1098.45
21863,1098.45
21864,1098.45
21865,1098.45
21866,1098.45
21867,1098.45
21868,1098.45
21869,1098.45
21870,1098.45
21871,1098.45
21872,1098.45
21873,1098.45
21874,1098.45
21875,1098.45
21876,1098.45
21877,1098.45
21878,1098.45
21879,719.166
21880,719.166
21881,719.166
21882,719.166
21883,719.166
21884,719.166
21885,719.166
21886,719.166
21887,719.166
21888,719.166
21889,719.166
21890,719.166
21891,719.166
21892,719.166
21893,719.166
21894,719.166
21895,719.166
21896,719.166
21897,719.166
21898,719.166
21899,719.166
21900,719.166
21901,719.166
21902,719.166
21903,719.166
21904,719.166
21905,719.166
21906,719.166
21907,719.166
21908,719.166
21909,719.166
21910,1402.58
21911,1402.58
21912,1402.58
21913,1402.58
21914,1402.58
21915,1402.58
21916,1402.58
21917,1402.58
21918,1402.58
21919,1402.58
21920,1402.58
21921,1402.58
21922,1402.58
21923,1402.58
21924,1402.58
21925,1402.58
21926,1402.58
21927,1402.58
21928,1402.58
21929,1402.58
21930,1402.58
21931,1402.58
21932,209.738
21933,209.738
21934,209.738
21935,209.738
21936,209.738
21937,209.738
21938,209.738
21939,209.738
21940,209.738
21941,209.738
21942,209.738
21943,209.738
21944,209.738
21945,209.738
21946,209.738
21947,209.738
21948,209.738
21949,209.738
21950,209.738
21951,209.738
21952,209.738
21953,209.738
21954,209.738
21955,209.738
21956,209.738
21957,209.738
21958,209.738
21959,434.684
21960,434.684
21961,434.684
21962,434.684
21963,434.684
21964,434.684
21965,434.684
21966,434.684
21967,434.684
21968,434.684
21969,434.684
21970,434.684
21971,434.684
21972,434.684
21973,434.684
21974,434.684
21975,434.684
21976,434.684
21977,434.684
21978,434.684
21979,434.684
21980,434.684
21981,434.684
21982,434.684
21983,434.684
21984,434.684
21985,434.684
21986,434.684
21987,434.684
21988,434.684
21989,434.684
21990,434.684
21991,434.684
21992,434.684
21993,434.684
21994,434.684
21995,434.684
21996,434.684
21997,434.684
21998,434.684
21999,434.684
22000,434.684
22001,868.477
22002,868.477
22003,868.477
22004,868.477
22005,868.477
22006,868.477
22007,868.477
22008,868.477
22009,868.477
22010,868.477
22011,868.477
22012,868.477
22013,868.477
22014,868.477
22015,868.477
22016,868.477
22017,868.477
22018,868.477
22019,868.477
22020,868.477
22021,868.477
22022,868.477
22023,868.477
22024,868.477
22025,868.477
22026,868.477
22027,868.477
22028,868.477
22029,868.477
22030,868.477
22031,868.477
22032,868.477
22033,868.477
22034,868.477
22035,868.477
22036,868.477
22037,868.477
22038,868.477
22039,868.477
22040,868.477
22041,868.477
22042,868.477
22043,868.477
22044,868.477
22045,868.477
22046,868.477
22047,775.679
22048,775.679
22049,775.679
22050,775.679
22051,775.679
22052,775.679
22053,775.679
22054,775.679
22055,775.679
22056,775.679
22057,775.679
22058,775.679
22059,775.679
22060,775.679
22061,775.679
22062,775.679
22063,775.679
22064,775.679
22065,775.679
22066,775.679
22067,775.679
22068,775.679
22069,775.679
22070,775.679
22071,775.679
22072,775.679
22073,775.679
22074,775.679
22075,775.679
22076,775.679
22077,775.679
22078,775.679
22079,775.679
22080,775.679
22081,775.679
22082,775.679
22083,775.679
22084,775.679
22085,775.679
22086,775.679
22087,775.679
22088,775.679
22089,775.679
22090,575.581
22091,575.581
22092,575.581
22093,575.581
22094,575.581
22095,575.581
22096,575.581
22097,575.581
22098,575.581
22099,575.581
22100,575.581
22101,575.581
22102,575.581
22103,575.581
22104,575.581
22105,575.581
22106,575.581
22107,575.581
22108,575.581
22109,575.581
22110,575.581
22111,575.581
22112,575.581
22113,575.581
22114,575.581
22115,575.581
22116,575.581
22117,575.581
22118,1335.92
22119,1335.92
22120,1335.92
22121,1335.92
22122,1335.92
22123,1335.92
22124,1335.92
22125,1335.92
22126,1335.92
22127,1335.92
22128,1335.92
22129,1335.92
22130,1335.92
22131,1335.92
22132,1335.92
22133,1335.92
22134,1335.92
22135,1335.92
22136,1335.92
22137,1335.92
22138,1335.92
22139,544.568
22140,544.568
22141,544.568
22142,544.568
22143,544.568
22144,544.568
22145,544.568
22146,544.568
22147,544.568
22148,544.568
22149,544.568
22150,544.568
22151,544.568
22152,544.568
22153,544.568
22154,544.568
22155,544.568
22156,544.568
22157,544.568
22158,544.568
22159,544.568
22160,544.568
22161,544.568
22162,544.568
22163,544.568
22164,1664.64
22165,1664.64
22166,1664.64
22167,1664.64
22168,1664.64
22169,1664.64
22170,1664.64
22171,1664.64
22172,1664.64
22173,1664.64
22174,1664.64
22175,1664.64
22176,1664.64
22177,1664.64
22178,1664.64
22179,1664.64
22180,1664.64
22181,1664.64
22182,1664.64
22183,1664.64
22184,1664.64
22185,1664.64
22186,1664.64
22187,1664.64
22188,1664.64
22189,1664.64
22190,1664.64
22191,1664.64
22192,1664.64
22193,1664.64
22194,1664.64
22195,1664.64
22196,1664.64
22197,1664.64
22198,602.268
22199,602.268
22200,602.268
22201,602.268
22202,602.268
22203,602.268
22204,602.268
22205,602.268
22206,602.268
22207,602.268
22208,602.268
22209,602.268
22210,602.268
22211,602.268
22212,602.268
22213,602.268
22214,602.268
22215,602.268
22216,602.268
22217,602.268
22218,602.268
22219,602.268
22220,602.268
22221,602.268
22222,602.268
22223,602.268
22224,602.268
22225,602.268
22226,602.268
22227,602.268
22228,602.268
22229,602.268
22230,602.268
22231,778.654
22232,778.654
22233,778.654
22234,778.654
22235,778.654
22236,778.654
22237,778.654
22238,778.654
22239,778.654
22240,778.654
22241,778.654
22242,778.654
22243,778.654
22244,778.654
22245,778.654
22246,778.654
22247,778.654
22248,778.654
22249,778.654
22250,778.654
22251,778.654
22252,778.654
22253,778.654
22254,778.654
22255,778.654
22256,778.654
22257,778.654
22258,797.72
22259,797.72
22260,797.72
22261,797.72
22262,797.72
22263,797.72
22264,797.72
22265,797.72
22266,797.72
22267,797.72
22268,797.72
22269,797.72
22270,797.72
22271,797.72
22272,797.72
22273,797.72
22274,797.72
22275,797.72
22276,797.72
22277,797.72
22298,268.881
22299,268.881
22300,268.881
22301,268.881
22302,268.881
22303,268.881
22304,268.881
22305,268.881
22306,268.881
22307,268.881
22308,268.881
22309,268.881
22310,268.881
22311,268.881
22312,268.881
22313,268.881
22314,268.881
22315,268.881
22316,268.881
22317,268.881
22318,268.881
22319,268.881
22320,268.881
22321,1160.63
22322,1160.63
22323,1160.63
22324,1160.63
22325,1160.63
22326,1160.63
22327,1160.63
22328,1160.63
22329,1160.63
22330,1160.63
22331,1160.63
22332,1160.63
22333,1160.63
22334,1160.63
22335,1160.63
22336,1160.63
22337,1160.63
22338,1160.63
22339,1160.63
22340,384.938
22341,384.938
22342,384.938
22343,384.938
22344,384.938
22345,384.938
22346,384.938
22347,384.938
22348,384.938
22349,384.938
22350,384.938
22351,384.938
22352,384.938
22353,384.938
22354,384.938
22355,384.938
22356,384.938
22357,384.938
22358,384.938
22359,384.938
22360,384.938
22361,384.938
22362,384.938
22363,940.584
22364,940.584
22365,940.584
22366,940.584
22367,940.584
22368,940.584
22369,940.584
22370,940.584
22371,940.584
22372,940.584
22373,940.584
22374,940.584
22375,940.584
22376,940.584
22377,940.584
22378,940.584
22379,940.584
22380,940.584
22381,940.584
22382,940.584
22383,940.584
22384,940.584
22385,489.141
22386,489.141
22387,489.141
22388,489.141
22389,489.141
22390,489.141
22391,489.141
22392,489.141
22393,489.141
22394,489.141
22395,489.141
22396,489.141
22397,489.141
22398,489.141
22399,489.141
22400,489.141
22401,489.141
22402,489.141
22403,489.141
22404,489.141
22405,489.141
22406,489.141
22407,503.436
22408,503.436
22409,503.436
22410,503.436
22411,503.436
22412,503.436
22413,503.436
22414,503.436
22415,503.436
22416,503.436
22417,503.436
22418,503.436
22419,503.436
22420,503.436
22421,503.436
22422,503.436
22423,503.436
22424,503.436
22425,503.436
22426,503.436
22427,503.436
22428,503.436
22429,503.436
22430,503.436
22431,503.436
22432,503.436
22433,503.436
22434,503.436
22435,503.436
22436,503.436
22437,503.436
22438,503.436
22439,503.436
22440,323.847
22441,323.847
22442,323.847
22443,323.847
22444,323.847
22445,323.847
22446,323.847
22447,323.847
22448,323.847
22449,323.847
22450,323.847
22451,323.847
22452,323.847
22453,323.847
22454,323.847
22455,323.847
22456,323.847
22457,323.847
22458,323.847
22459,323.847
22460,323.847
22461,323.847
22462,323.847
22463,323.847
22464,323.847
22465,323.847
22466,323.847
22467,323.847
22468,323.847
22469,323.847
22470,323.847
22471,323.847
22472,323.847
22473,323.847
22474,323.847
22475,323.847
22476,323.847
22477,323.847
22478,323.847
22479,323.847
22480,323.847
22481,323.847
22482,323.847
22483,323.847
22484,323.847
22485,323.847
22486,323.847
22487,323.847
22488,323.847
22489,323.847
22490,323.847
22491,323.847
22492,323.847
22493,323.847
22494,323.847
22495,323.847
22496,323.847
22497,323.847
22498,323.847
22499,323.847
22500,323.847
22501,323.847
22502,323.847
22503,323.847
22504,323.847
22505,323.847
22506,323.847
22507,323.847
22508,323.847
22509,323.847
22510,323.847
22511,323.847
22512,323.847
22513,323.847
22514,323.847
22515,323.847
22516,826.613
22517,826.613
22518,826.613
22519,826.613
22520,826.613
22521,826.613
22522,826.613
22523,826.613
22524,826.613
22525,826.613
22526,826.613
22527,826.613
22528,826.613
22529,826.613
22530,826.613
22531,826.613
22532,826.613
22533,384.542
22534,384.542
22535,384.542
22536,384.542
22537,384.542
22538,384.542
22539,384.542
22540,384.542
22541,384.542
22542,384.542
22543,384.542
22544,384.542
22545,384.542
22546,384.542
22547,384.542
22548,384.542
22549,384.542
22550,384.542
22551,384.542
22552,384.542
22553,384.542
22554,384.542
22555,400.48
22556,400.48
22557,400.48
22558,400.48
22559,400.48
22560,400.48
22561,400.48
22562,400.48
22563,400.48
22564,400.48
22565,400.48
22566,400.48
22567,400.48
22568,400.48
22569,400.48
22570,400.48
22571,400.48
22572,400.48
22573,400.48
22574,400.48
22575,400.48
22576,454.883
22577,454.883
22578,454.883
22579,454.883
22580,454.883
22581,454.883
22582,454.883
22583,454.883
22584,454.883
22585,454.883
22586,454.883
22587,454.883
22588,454.883
22589,454.883
22590,454.883
22591,454.883
22592,454.883
22593,454.883
22594,454.883
22595,454.883
22596,454.883
22597,454.883
22598,454.883
22599,454.883
22600,454.883
22601,501.574
22602,501.574
22603,501.574
22604,501.574
22605,501.574
22606,501.574
22607,501.574
22608,501.574
22609,501.574
22610,501.574
22611,501.574
22612,501.574
22613,501.574
22614,501.574
22615,501.574
22616,501.574
22617,501.574
22618,501.574
22619,501.574
22620,501.574
22621,501.574
22622,501.574
22623,501.574
22624,501.574
22625,501.574
22626,501.574
22627,501.574
22628,501.574
22629,823.242
22630,823.242
22631,823.242
22632,823.242
22633,823.242
22634,823.242
22635,823.242
22636,823.242
22637,823.242
22638,823.242
22639,823.242
22640,823.242
22641,823.242
22642,823.242
22643,823.242
22644,823.242
22645,823.242
22646,823.242
22647,823.242
22648,823.242
22649,823.242
22650,823.242
22651,823.242
22652,823.242
22653,823.242
22654,823.242
22655,823.242
22656,823.242
22657,823.242
22658,823.242
22659,823.242
22660,823.242
22661,823.242
22662,487.675
22663,487.675
22664,487.675
22665,487.675
22666,487.675
22667,487.675
22668,487.675
22669,487.675
22670,487.675
22671,487.675
22672,487.675
22673,487.675
22674,487.675
22675,487.675
22676,487.675
22677,487.675
22678,487.675
22679,487.675
22680,487.675
22681,487.675
22682,487.675
22683,487.675
22684,487.675
22685,487.675
22686,487.675
22687,487.675
22688,487.675
22689,487.675
22690,487.675
22691,487.675
22692,487.675
22693,487.675
22694,487.675
22695,487.675
22696,487.675
22697,487.675
22698,241.987
22699,241.987
22700,241.987
22701,241.987
22702,241.987
22703,241.987
22704,241.987
22705,241.987
22706,241.987
22707,241.987
22708,241.987
22709,241.987
22710,241.987
22711,241.987
22712,241.987
22713,241.987
22714,241.987
22715,241.987
22716,241.987
22717,241.987
22718,241.987
22719,241.987
22720,241.987
22721,241.987
22722,241.987
22723,241.987
22724,241.987
22725,241.987
22726,241.987
22727,241.987
22728,241.987
22729,241.987
22730,241.987
22731,241.987
22732,241.987
22733,241.987
22734,241.987
22735,241.987
22736,241.987
22737,241.987
22738,241.987
22739,241.987
22740,241.987
22741,241.987
22742,2213.19
22743,2213.19
22744,2213.19
22745,2213.19
22746,2213.19
22747,2213.19
22748,2213.19
22749,2213.19
22750,2213.19
22751,2213.19
22752,2213.19
22753,2213.19
22754,2213.19
22755,2213.19
22756,2213.19
22757,2213.19
22758,2213.19
22759,2213.19
22760,2213.19
22761,439.719
22762,439.719
22763,439.719
22764,439.719
22765,439.719
22766,439.719
22767,439.719
22768,439.719
22769,439.719
22770,439.719
22771,439.719
22772,439.719
22773,439.719
22774,439.719
22775,439.719
22776,439.719
22777,439.719
22778,439.719
22779,439.719
22780,439.719
22781,439.719
22782,439.719
22783,439.719
22784,1209.16
22785,1209.16
22786,1209.16
22787,1209.16
22788,1209.16
22789,1209.16
22790,1209.16
22791,1209.16
22792,1209.16
22793,1209.16
22794,1209.16
22795,1209.16
22796,1209.16
22797,1209.16
22798,1209.16
22799,1209.16
22800,1209.16
22801,1209.16
22802,1209.16
22803,1209.16
22804,1209.16
22805,1209.16
22806,1209.16
22807,1209.16
22808,1209.16
22809,1209.16
22810,1209.16
22811,1209.16
22812,1209.16
22813,1209.16
22814,1209.16
22815,1209.16
22816,1209.16
22817,1209.16
22818,1209.16
22819,1209.16
22820,1209.16
22821,1209.16
22822,1209.16
22823,1209.16
22824,1209.16
22825,1209.16
22826,1209.16
22827,1209.16
22828,1209.16
22829,1209.16
22830,1209.16
22831,1209.16
22832,1209.16
22833,1209.16
22834,1209.16
22835,1209.16
22836,1209.16
22837,1209.16
22838,1209.16
22839,1209.16
22840,1209.16
22841,1209.16
22842,1209.16
22843,1209.16
22844,1209.16
22845,1209.16
22846,717.527
22847,717.527
22848,717.527
22849,717.527
22850,717.527
22851,717.527
22852,717.527
22853,717.527
22854,717.527
22855,717.527
22856,717.527
22857,717.527
22858,717.527
22859,717.527
22860,717.527
22861,717.527
22862,717.527
22863,717.527
22864,717.527
22865,717.527
22866,717.527
22867,580.119
22868,580.119
22869,580.119
22870,580.119
22871,580.119
22872,580.119
22873,580.119
22874,580.119
22875,580.119
22876,580.119
22877,580.119
22878,580.119
22879,580.119
22880,580.119
22881,580.119
22882,580.119
22883,580.119
22884,580.119
22885,580.119
22886,580.119
22887,580.119
22888,580.119
22889,580.119
22890,580.119
22891,580.119
22892,580.119
22893,580.119
22894,580.119
22895,580.119
22896,580.119
22897,580.119
22898,580.119
22899,580.119
22900,344.19
22901,344.19
22902,344.19
22903,344.19
22904,344.19
22905,344.19
22906,344.19
22907,344.19
22908,344.19
22909,344.19
22910,344.19
22911,344.19
22912,344.19
22913,344.19
22914,344.19
22915,344.19
22916,344.19
22917,344.19
22918,344.19
22919,344.19
22920,344.19
22921,344.19
22922,344.19
22923,344.19
22924,344.19
22925,344.19
22926,344.19
22927,344.19
22928,344.19
22929,344.19
22930,344.19
22931,324.413
22932,324.413
22933,324.413
22934,324.413
22935,324.413
22936,324.413
22937,324.413
22938,324.413
22939,324.413
22940,324.413
22941,324.413
22942,324.413
22943,324.413
22944,324.413
22945,324.413
22946,324.413
22947,324.413
22948,324.413
22949,324.413
22950,324.413
22951,324.413
22952,324.413
22953,324.413
22954,324.413
22955,324.413
22956,324.413
22957,426.59
22958,426.59
22959,426.59
22960,426.59
22961,426.59
22962,426.59
22963,426.59
22964,426.59
22965,426.59
22966,426.59
22967,426.59
22968,426.59
22969,426.59
22970,426.59
22971,426.59
22972,426.59
22973,426.59
22974,426.59
22975,426.59
22976,426.59
22977,426.59
22978,426.59
22979,426.59
22980,426.59
22981,426.59
22982,426.59
22983,426.59
22984,426.59
22985,426.59
22986,426.59
22987,426.59
22988,426.59
22989,426.59
22990,426.59
22991,426.59
22992,426.59
22993,1278.97
22994,1278.97
22995,1278.97
22996,1278.97
22997,1278.97
22998,1278.97
