,pl_orbper
1906,283.8
1907,9.188506
1908,9.188526
1909,13.90283907
1910,13.900148
1911,17132.15854
1912,835.477
1914,936.4
1915,9.113678
1916,13.673694
1917,20.519617
1918,30.793091
1919,41.05854
1920,54.76992
1921,10.18269827
1922,10.18271
1923,2.5404679
1924,2.54047309
1925,2.541
1926,6.74187956
1927,6.744
1928,24469.67342
1929,17244.90764
1930,1168.69
1931,882.0
1932,1143.0
1933,1143.0
1934,1118.0
1935,1169.13202
1936,26472.44623
1937,32100.0
1938,1056.4
1939,810.0
1940,825.9
1941,466.63
1942,2615.0
1943,613.2
1945,324.0
1946,317.58639
1947,5429.93477
1948,228.53731
1949,263.3
1950,663.2
1951,1818.0
1952,1657.0
1953,610.2
1954,109.75
1955,937.70001
1956,937.7
1957,1114.0
1958,1132.7
1959,1135.0
1960,1114.0
1961,1121.79
1962,496.9
1963,501.0
1964,492.56
1965,493.7
1966,4352.0
1967,4340.0
1968,4319.0
1969,32669.22247
1970,1405.0
1971,1613.74017
1972,1270.2
1973,1405.0
1974,1622.1
1975,1627.5
1976,223.95986
1977,223.41
1978,223.6
1979,170.455
1980,14723.57452
1981,10.49488
1982,15319.22517
1983,3700.0
1984,3230.0
1985,670.0
1986,670.0
1987,907.0
1988,2615.0
1989,2597.0
1990,2627.08
1991,2628.0
1992,2606.0
1993,2597.0
1994,2621.75
1995,433.7
1996,433.70001
1997,25.8
1998,25.827
1999,25.8
2000,25.827
2001,6.1335
2002,6.134985
2003,6.1349847
2004,6.1349783
2005,6.1335
2006,6.134989
2007,5070.0
2008,1956.0
2009,1945.0
2010,1935.0
2011,2110.0
2012,37.9196
2013,37.91
2014,621.6
2015,711.0
2017,2142.0
2018,2085.10024
2019,2084.0
2021,2082.0
2022,63.33
2023,63.33
2024,4.36305
2025,36336.70679
2026,84.96276
2027,270.66
2028,58.83
2029,14901.99295
2030,1756.2
2031,1758.0
2032,1757.39151
2033,9.6737
2034,9.6737
2035,559.40485
2036,510.0
2037,559.4
2038,557.69994
2039,557.04
2040,4.1547
2041,4.15514
2042,4.15466
2043,2822.72698
2044,3008.0
2045,2835.0
2046,133.60001
2047,133.6
2048,960.41
2049,262.36
2050,262.709
2051,252.7
2052,262.709
2053,262.70862
2054,262.53
2055,1679.0
2056,1708.0
2057,1696.7
2058,1708.0
2059,1244.0
2060,1253.5
2061,1244.0
2062,1257.25303
2063,65.78395
2064,458.6
2065,454.2
2066,422.0
2067,453.019
2068,460.1
2069,453.28
2070,923.8
2071,921.538
2072,910.7
2073,928.3
2074,917.5
2075,298.2
2076,1802.0
2077,1840.0
2078,10.70871
2079,10.70867
2080,10.72
2081,10.721
2082,10.7085
2083,883.0
2084,896.0
2085,883.0
2086,2613.0
2087,471.6
2088,471.60001
2089,974.0
2090,964.0
2091,908.0
2092,974.0
2093,893.0
2094,1544.0
2095,649.0
2096,3568.0
2097,5769.0
2098,3.2696
2099,1291.5646
2100,12.089
2101,58.883
2102,966.5
2103,4.3203
2104,26.915
2105,264.6
2106,258.251
2107,258.17999
2108,258.19
2109,258.31
2110,5000.0
2111,5960.0
2112,4055.0
2113,15.92346
2114,15.9234883
2115,15.92346
2116,2422.32597
2117,1187.59765
2118,1191.0
2119,11.57779
2120,11.5824
2121,11.57797
2122,11.57783621
2123,27.5821
2124,27.59221
2125,27.5909
2126,27.59207175
2127,107.5983
2129,107.245
2130,107.63
2131,464.29999
2132,464.3
2133,4540.0
2134,142.22895
2135,330.0
2136,330.0
2137,1.62116
2138,479.9
2139,14.1815
2140,53.753
2141,19.382
2142,931.0
2143,4218.0
2144,4460.0
2145,4218.0
2146,4449.0
2147,4449.0
2148,1124.79139
2149,1128.0
2150,1125.7
2151,11.5366
2152,11.535076
2153,11.53533
2154,11.53508
2155,2744.0
2156,1455.0
2157,2850.0
2158,2721.23479
2159,2860.0
2160,9.02378
2161,7417.50547
2162,14386.0
2163,15.5083
2164,94.44
2165,94.375
2166,94.35
2167,201.776
2168,202.08
2169,201.99
2170,1069.8
2171,1074.8
2172,1070.35
2173,5000.0
2174,3717.35
2175,3336.0
2176,653.22
2177,653.21997
2178,653.22
2179,108.45299
2180,351.43394
2181,319.0
2182,349.7
2183,350.3
2184,339.0
2185,6005.0
2186,10159.64279
2187,1935.0
2188,1928.0
2189,1928.0
2190,1299.0
2191,1299.0
2192,386.29999
2193,386.3
2194,2.1974
2195,1057.0
2196,1086.0
2197,1040.0
2198,1042.4
2199,1039.15
2200,1046.2
2201,40.43914
2202,103.95
2203,103.95
2205,176.3
2206,176.3
2207,176.13
2208,15732.45889
2209,25000.0
2210,2790.0
2211,2730.0
2212,2751.53433
2213,5.77267
2214,5.77142
2215,5.77152
2216,5.7727
2217,13.5052
2218,13.504
2219,44.236
2220,1008.0
2221,86.58
2222,86.54
2223,86.78
2224,86.592
2225,528.4
2226,676.6
2227,116.596
2228,491.54
2229,1027.0
2230,328.55
2231,5062.0
2232,331.5
2233,331.5
2236,2.87598
2237,2.8758911
2238,2.8758916
2239,2.8758831
2240,2.87588874
2241,2.8758911
2242,2.8766
2243,2.87589
2244,2.8758885
2245,2.8758911
2246,4.072
2247,4.07182
2248,4.088
2249,4.072
2250,16521.52778
2251,562.0
2252,431.8
2253,428.5
2254,13100.0
2255,5894.0
2256,21.89288
2257,18144.76236
2258,2899.0
2259,2918.92
2260,2097.0
2261,686.5
2262,689.0
2263,689.0
2264,11.6264
2265,11.6207544
2266,24.38
2268,4.75615
2269,4.75597368
2270,4.75642
2271,17.1784
2272,17.1784
2273,17.18072136
2274,7.29903
2275,15.27018
2276,40654.64809
2277,499.39999
2278,499.4
2279,18.56
2280,3420.0
2281,3342.0
2282,3341.55884
2283,3538.0
2284,3267.0
2285,3340.0
2286,5163.0
2287,163.967
2288,163.9
2289,163.94
2290,408.6
2291,408.60001
2292,409.0
2293,3452.0
2294,352.65
2295,194.3
2296,194.3
2297,391.9
2298,1.87567
2299,17202.19446
2300,21.85849
2301,7841.5839
2302,133.40355
2303,131.05
2304,131.05
2305,133.4031
2306,4758.0
2307,4818.25358
2308,4191.0
2309,842.2
2310,4.64275
2311,4.6455
2312,4.6426
2313,811.3
2314,359.51001
2315,359.5546
2316,359.51
2317,521.0
2318,521.0
2319,2.1779407
2320,2.178
2321,3.432
2322,5.1980814
2323,7.951
2324,12.028
2325,820.2
2326,10.9245478
2327,10.924709
2328,21.583298
2329,12.62
2330,248.4
2331,986.0
2332,1184.1
2333,1178.40002
2334,1178.4
2335,352.3
2336,351.0
2337,577.90002
2338,577.9
2339,577.2
2340,2111.0
2341,2149.0
2342,645.0
2343,643.25
2344,743.0
2345,645.5
2346,646.485
2347,637.0
2348,4472.967
2349,4205.8
2350,2986.0
2351,3947.0
2352,9.55
2353,9.6386
2354,9.6369
2355,9.6392
2356,307.475
2357,307.9
2358,310.55
2359,279.3
2360,75.523
2361,75.455
2362,75.523
2363,990.0
2364,995.4
2365,990.0
2366,981.1
2367,8.428198
2368,8.4282
2369,75.29
2370,75.2203
2371,75.195
2372,1314.0
2373,1272.0
2374,1267.4
2375,17.24
2376,282.4
2377,280.17
2378,40.0
2379,606.4
2380,615.0
2381,641.472
2382,1207.0
2383,1155.0
2384,1155.0
2385,1201.1
2386,1198.5
2387,75.74
2388,75.765
2389,75.817
2390,12.458
2391,12.4584
2392,41.763
2393,2343.0
2394,2342.6
2395,434.5
2396,270.0
2397,4750.0
2398,5144.0
2399,418.17
2400,417.67
2401,412.6
2402,420.77
2403,1804.0
2404,1820.0
2405,20.6532
2406,15.1479
2407,58.11212
2408,58.11159
2409,58.11247
2410,58.11187
2411,58.11289
2412,58.1112
2413,1749.83
2414,1753.1096
2415,1749.67
2416,1748.2
2417,1749.5
2418,1765.8
2419,6.404
2420,6.403
2421,6.404
2422,6.4045
2423,14773.93272
2424,533.0
2425,533.0
2426,6707.49126
2427,10256.0
2429,225.789
2430,225.62
2431,229.9
2432,225.67372
2433,1834.3
2434,2102.0
2435,1831.9
2436,1832.0
2437,1818.82339
2438,1145.0
2439,1145.0
2440,1130.0
2442,359.89999
2443,359.9
2444,550.0
2445,550.0
2446,1523.0
2447,1515.0
2448,1532.0
2449,21.216398
2450,21.2167
2451,21.216398
2452,21.2
2453,21.216464
2454,21.2163979
2455,21.2164414
2456,21.21663
2457,21.21663
2458,21.2164387
2460,322.03
2461,323.6
2462,582.0
2463,1175.0
2464,1290.0
2465,898.0
2466,1289.0
2467,1276.07604
2468,1290.0
2469,297.29999
2470,299.05
2471,298.43
2472,297.3
2473,29.01
2474,623.8
2475,6.4898
2476,16.8191
2477,44.505
2478,406.6
2479,410.10001
2480,407.37
2481,410.1
2482,110.9
2483,111.163
2484,71.484
2485,71.479
2486,71.487
2487,71.511
2488,71.484
2489,14.476
2490,14.479
2491,14.476
2492,3.0925
2493,3.092535
2494,3.092514
2495,3.093
2496,213.72
2497,2278.0
2498,2240.0
2500,396.03
2501,396.03
2502,394.73
2503,105.9
2504,105.911
2505,479.0
2506,510.9
2507,479.0
2508,7504.0
2509,7462.0575
2510,7593.40512
2511,7450.0
2512,663.0
2513,562.1
2514,663.0
2515,564.1
2516,10.2851
2517,28982.41764
2518,9.3743
2519,9.3743
2520,9.3745
2521,9.37459
2522,975.41
2523,1014.5
2524,962.0
2525,2172.0
2526,2468.46
2527,7012.0
2528,956.0
2529,956.0
2530,634.23
2531,624.87404
2532,625.1
2533,635.4
2534,626.5
2535,625.09
2536,626.51599
2537,3070.0
2538,4684.0
2539,5010.0
2540,5048.0
2541,4667.97841
2542,17.471291
2543,17.4713142
2544,17.471275
2545,17.471278
2546,286.6
2547,484.3
2548,836.4
2549,803.0
2550,6.83776
2551,6.83785
2552,6.8399
2553,6.838
2554,4060.0
2555,4.1374354
2556,4.137437
2557,4.13743792
2558,986.0
2559,1019.74
2560,3.0966
2561,3.0965971
2562,3.0965886
2563,3.097
2564,3.0965828
2565,3.0966
2566,3374.0
2567,3380.0
2568,3810.0
2569,3324.0
2570,772.0
2571,772.0
2572,766.0
2573,456.46
2574,461.2
2575,462.59
2576,14583.81038
2577,14.288
2578,33.688
2579,2.219
2580,2.2
2581,2.21857567
2582,2.21857567
2583,2.22
2584,2.2185748
2585,2.218573
2586,2.21857578
2588,2.218573
2590,2.2185752
2592,2.218577
2593,2.21857567
2594,2.218555
2595,2.21857519
2596,2.218
2597,2.21857494
2598,2.21857514
2599,2.2185752
2600,11.72
2601,11.724128
2602,1143.59858
2603,1146.6
2604,2889.0
2605,2892.2
2606,3902.0
2607,2867.9
2608,2854.0
2609,2891.0
2610,2915.0
2611,2915.03687
2612,17.1
2613,17.111
2614,17.11704
2615,17.1186
2616,1038.09998
2617,1038.1
2618,1176.45
2619,9970.0
2620,4885.0
2621,1606.3
2622,1604.0
2623,1603.38923
2624,8.880403
2625,8.880318
2626,8.8803232
2627,8.88029
2628,8.8803256
2629,8.8803096
2630,28.58059
2631,28.580356
2632,28.579889
2633,28.5805
2634,28.57968
2635,28.579743
2636,38.3561
2637,38.352562
2638,38.3522568
2639,38.353037
2640,38.3525
2641,101.12
2642,101.723
2643,101.5
2644,4450.0
2645,2200.0
2646,284.0
2647,24.4
2648,23.646
2649,24.3597
2650,24.3556
2651,24.13
2652,24.348
2653,24.3587
2654,24.3556
2655,74.062
2656,74.39
2657,74.72
2658,525.8
2659,351.5
2660,345.53
2661,340.94
2662,345.53
2663,13092.18348
2664,18.20132
2665,18.201228
2666,18.20132
2667,18.2008
2668,18.27
2669,18.20163
2670,18.2
2671,1378.0
2672,1392.0
2673,1378.0
2674,1300.0
2675,1393.0
2676,1321.0
2677,3609.0
2678,3638.0
2679,402.0
2680,1325.8575
2681,1333.0
2682,1346.85
2683,1035.7
2684,99.62167
2685,535.7
2686,466.2
2687,11.8482
2688,33.9239
2689,613.79999
2690,606.3
2691,613.8
2692,852.5
2693,825.0
2694,1260.0
2696,1383.4
2697,517.8
2698,946.6
2699,3.3088922
2700,3.308958
2701,3.3088753
2704,0.926118
2705,0.9260632
2706,512.5352
2707,2481.07227
2708,1183.0
2709,1120.0
2710,1120.0
2711,1931.0
2712,1920.09998
2713,2050.0
2714,2041.11539
2715,2024.1
2716,1920.1
2717,34.95875
2718,34.905
2719,7325.64666
2720,27000.0
2721,1733.0
2722,1733.0
2723,25.33798
2724,279.8
2725,96.045
2726,673.2
2727,610.0
2728,610.0
2729,9350.0
2730,10600.0
2731,2090.0
2732,6.441008
2733,6.441006
2734,5.3135
2735,13.8905
2736,29.158
2737,85.5073
2738,591.90002
2739,597.065
2740,597.0643
2741,577.9
2742,585.86
2743,161.97
2744,161.97
2745,160.07
2746,1155.7
2747,16.20166
2748,16.202159
2749,16.2017137
2750,18.315
2751,18.33
2752,43.17
2753,40.114
2754,88.9
2755,90.309
2756,147.02
2757,130.0
2758,130.08
2759,129.97
2760,875.5
2761,380.85
2762,380.85001
2763,352.7
2764,358.27
2769,3.52474046
2770,3.52474955
2771,3.52474859
2773,3.5246
2774,3.5239
2775,3.524746
2776,3.52
2777,3.52474859
2778,3.52474859
2779,3.5
2780,3.52474859
2781,3.52475
2783,3.5247499
2784,3.52476
2786,3.525
2787,649.918
2788,437.0
2789,442.19
2790,442.19
2791,442.1
2792,442.943
2793,355.5
2794,354.29
2795,354.1
2796,354.8
2797,223.8
2798,1558.0
2799,25.201
2800,2.245715
2801,2.24571
2802,373.29999
2803,380.7
2804,373.3
2805,951.0
2806,879.19
2807,882.70001
2808,17000.0
2809,11.12214
2810,1.0082361
2811,1.008035
2812,4.78503
2813,84.288
2814,1877.0
2815,1854.4
2816,1854.84424
2817,1854.6
2818,5.75999
2819,7.28243
2820,10.86499
2821,25.1967
2822,25.1292
2823,3.93404
2824,3.93404
2825,566.0
2826,567.94
2827,1391.0
2828,1311.0
2829,1334.28
2830,1336.0
2831,1294.0
2832,1359.0
2833,1256.0
2834,35.466
2835,35.45
2836,154.43
2837,148.6
2838,148.60001
2839,118.45
2840,118.45
2841,22.6786
2842,53.7357
2843,7.12682
2844,7.126846
2845,7.126816
2846,7.1268744
2847,7.1269
2848,7.12689
2849,4270.0
2850,5189.0
2851,3150.0
2852,5178.0
2853,5141.0
2854,3352.0
2855,7.7897726
2856,7.78993
2857,1302.1
2858,1301.36009
2859,1319.0
2860,2.52221
2861,2560.19774
2862,225.17
2863,225.7
2864,225.7
2865,5513.0
2866,5478.68861
2867,5380.0
2868,5501.0
2869,3.0935
2870,3.092926
2871,3.092947
2872,3.09296739
2873,3.0931
2874,3.09292
2875,3.0929338
2876,6.765149
2877,6.7650278
2878,6.7635
2879,6.76458
2880,6.76406
2881,6.767
2882,46.66
2883,46.734
2884,46.71
2885,46.859
2886,22.7945
2887,22.717
2888,22.805
2889,94.2
2890,2247.0
2891,1842.0
2892,2104.0
2893,2146.0
2894,275.5
2895,2093.3
2896,6.0344667
2897,6.03607
2898,6.035797
2899,6.034468
2900,6.04345
2901,3.8335
2902,3.834887
2903,3.8335
2904,3.83483
2905,3.83492
2906,4791.0
2907,4789.87297
2908,4682.0
2909,672.09998
2910,672.1
2911,1728.0
2912,2209.0
2913,2266.4
2914,2280.0
2915,3724.7
2916,218.47
2917,456.1
2918,14.2767
2919,14.2769
2920,14.278122
2921,22482.0
2922,10066.0
2923,8615.41549
2924,10120.0
2925,10090.0
2926,1173.0
2927,871.0
2928,3999.0
2929,3999.0
2930,3270.0
2931,14892.0
2932,572.537
2933,575.9
2934,572.38
2935,572.38
2936,1201.0
2937,1202.05199
2938,1189.1
2939,26.6904
2940,26.73
2941,5.09071
2942,872.6
2943,528.07
2944,47.42489
2945,626.0
2946,730.59998
2947,730.6
2948,1214.0
2949,1211.17
2950,1214.0
2951,141.6
2952,141.60001
2953,141.63
2954,192.0
2955,2058.0
2956,4047.0
2957,17.667087
2958,17.6671687
2959,17.667
2960,29.7975205
2961,29.625
2962,29.79749
2963,3.9766833
2964,3.97664
2965,7.90754
2966,7.9076222
2967,12.1621839
2968,12.1623316
2969,7.4341393
2970,7.4341488
2971,7.434151
2972,1561.0
2973,1535.11912
2974,1570.0
2975,1561.0
2976,1565.0
2977,13.671
2978,4100.0
2979,501.75
2980,745.70001
2981,745.7
2982,3498.0
2983,3490.0
2984,3552.0
2985,3668.0
2986,3668.0
2987,515.4
2988,535.6
2989,535.59998
2990,2.0455
2991,6360.0
2992,6134.427
2993,6019.32
2994,1845.0
2995,1802.29
2996,7.0491045
2997,7.0491423
2998,7.049144
2999,3.04402808
3000,3.04405
3001,3.04405
3002,457.01
3003,41.83156
3004,26308.65619
3005,2.7694936
3006,2.76953
3007,5.7060868
3008,5.70588
3009,10942.29013
3010,32000.0
3011,3.4442
3012,3.4442
3013,3.458
3014,4.1269046
3015,4.1269047
3016,4.12688
3017,4.1269052
3018,415.2
3019,428.1
3020,2170.0
3021,2208.0
3022,2198.14
3023,18.01939
3024,17.9904
3025,17.991
3026,18.02
3027,36.07
3028,5174.0
3029,5019.54244
3030,654.5
3031,22.8909855
3032,22.89104
3033,56.00819
3034,56.00450565
3035,84.26076445
3036,84.25999
3037,385.9
3038,383.0
3039,385.52775
3040,385.54
3041,379.0
3042,379.0
3043,17417.92079
3044,14.23283
3045,1116.0
3046,1333.0
3049,6.0881
3050,6.0881
3051,8.7752
3052,8.7836
3053,8.776
3054,380.2
3055,387.10001
3056,387.1
3057,1362.3
3058,1365.0
3059,2443.0
3060,2443.0
3061,892.7
3063,311.60001
3064,312.08
3065,311.6
3066,20608.14049
3067,2514.53422
3068,2770.0
3069,2524.4
3070,2527.83
3071,1620.0
3072,2770.0
3073,12085.45186
3074,11613.0
3075,1157.0
3076,1153.0
3077,1157.0
3078,1159.2
3079,1684.0
3080,847.0
3081,912.0
3082,912.0
3083,468.7
3084,466.0
3085,466.0
3086,16.5535
3087,51.2053
3088,271.6737
3089,0.959622
3090,0.959624
3091,0.95965428
3092,0.959628
3093,0.959641
3094,0.959665
3095,0.959632
3096,0.959641
3097,0.959628
3098,0.96
3100,29.8464948
3101,29.8454
3102,29.83832
3103,29.839835
3104,29.875221
3105,29.8454
3106,29.844982
3107,29.84622
3108,29.8454
3109,8.509
3110,8.4783
3111,8.4112
3112,102.09
3113,96.63
3114,157.35
3115,157.54
3116,2368.0
3117,2372.0
3118,2328.0
3119,3.38773
3120,3.38773
3121,621.62
3122,326.60001
3123,326.6
3124,330.0
3125,326.0
3126,810.2
3127,834.0
3128,89.9
3129,18.7118184
3130,18.71204
3131,18.712024
3132,18.71204
3133,18.7120712
3134,18.179
3135,18.179
3136,18.1991
3137,388.0
3139,551.4
3140,551.40002
3142,916.0
3143,1049.0
3144,1059.0
3145,1056.7
3146,1049.0
3147,214.67
3148,117.87
3149,49.175
3150,676.8
3151,5700.0
3152,82.467
3153,273.1
3154,490.0
3155,62.206
3156,62.242
3157,62.25
3158,62.218
3159,62.197
3160,154.46
3161,153.0
3162,154.378
3164,154.26
3166,887.7
3167,1942.0
3168,843.6
3169,885.5
3171,2295.0
3172,1862.0
3173,1768.0
3174,55.01292
3175,54.21
3176,55.01307
3177,54.23
3178,55.027
3179,55.01307
3180,2455.0
3181,2720.0
3182,2720.0
3183,1211.0
3184,363.20001
3185,363.2
3186,14.32
3187,14.3098
3188,14.3102
3189,14.3093
3190,14.3099
3191,14.30944
3192,14.31014
3193,2140.2
3194,2146.1
3195,2136.1
3196,2132.4
3197,2165.0
3198,2133.3
3199,2127.60566
3200,687.14
3201,685.25
3202,686.8
3203,696.29999
3204,696.3
3205,2091.2
3206,2049.0
3207,2093.07
3208,2090.3
3209,2151.0
3210,2091.0
3211,2088.33
3212,2088.75851
3213,5.6368
3214,14.03
3215,33.91
3216,3.2498
3217,4.3123
3218,4.3123
3219,4.3115
3220,9.6184
3221,9.6183
3222,9.6207
3223,20.4185
3224,20.4321
3225,20.432
3226,51.76
3227,51.7768
3228,51.56
3229,197.8
3230,196.343
3231,578.6
3232,264.15
3233,264.14999
3234,263.84
3235,265.36
3236,963.0
3237,1.328199
3238,1.3283
3239,526.62
3240,526.5239
3241,857.5
3242,431.88
3243,431.88
3244,437.18
3245,406.0
3246,437.05
3247,7400.0
3248,6700.0
3249,7053.0
3250,828.0
3251,832.97
3252,829.0
3253,829.5
3254,828.0
3255,149.61
3256,148.49
3257,13.63080241
3258,13.6308205
3259,13.63083
3260,13.630828
3261,13.63083
3262,15.56
3263,15.56
3264,356.21
3265,356.0
3266,356.0
3267,327.8
3268,308.92072
3269,9295.9735
3270,36.96
3271,36.9987
3272,472.0
3273,472.3
3274,5.8858
3275,5.8854
3276,13.1354
3277,13.1407
3278,890.76
3279,978.19
3280,962.1
3281,963.6
3282,226.93
3283,225.79
3284,345.43
3285,342.85
3286,44.073
3287,43.6
3288,43.6
3289,20324.58153
3290,3.023495
3291,3.024
3292,3.023573
3293,4.0845
3294,4.0845
3295,1353.6
3296,371.74
3297,360.2
3298,3184.2
3299,2732.0
3300,359.15
3301,360.08
3302,363.3
3303,684.7
3304,677.53
3305,682.85
3306,434.9
3307,712.13
3308,434.0
3309,780.3
3310,762.0
3311,778.51
3312,7.34013
3313,38.06
3314,151.92
3315,400.5
3316,4.94737
3317,4.9437
3318,4.948
3319,4.94724
3320,4.94737
3321,2483.7
3322,2447.1
3323,2482.7
3324,2462.0
3325,2453.0
3326,8619.9
3327,10400.0
3328,1224.0
3329,1240.0
3330,1254.6
3331,1222.8
3332,1293.0
3333,1293.0
3334,14.0726
3335,95.9446
3336,118.96
3337,119.263
3338,119.6
3339,119.29
3340,119.29
3341,119.27
3342,14.339169
3343,14.339156
3344,14.33921442
3345,40.87
3346,641.0
3347,637.1
3348,641.0
3349,674.6
3350,638.6
3351,872.2
3352,877.0
3353,886.0
3354,1827.0
3355,1706.0
3356,139.35
3357,792.6
3358,768.7
3360,779.9
3361,792.59998
3362,492.3
3363,29.0497517
3364,29.04992
3365,5859.08992
3366,177.11
3367,177.11
3368,299.36
3369,495.4
3370,201.9
3371,201.3
3372,600.1
3373,604.0
3374,5.254492
3375,5.2549
3376,5.254467
3377,5138.0
3378,27399.80247
3379,5170.5
3380,5172.0
3381,74839.94555
3382,589.7
3383,589.64
3385,596.6
3386,14306.88519
3387,7.10791121
3388,7.1079379
3389,7.107789
3390,7.1079384
3391,7.10793
3392,7.107939
3393,20.543888
3394,20.543791
3395,20.543806
3396,20.5453
3397,20.54381533
3398,20.5456
3399,20.543847
3400,4.209075
3401,2.817822
3402,2.818049
3403,2.81805
3404,358.0
3405,358.0
3406,9.058811
3407,9.058807
3408,9.0588209
3409,21.4003129
3410,21.4023
3411,21.4027
3412,45.791
3413,623.0
3414,21.998
3415,21.998
3416,22.017
3417,613.09998
3418,572.4
3419,577.6
3420,613.1
3421,5370.0
3422,152.6
3423,480.5
3424,2293.9
3425,2269.81726
3426,1973.0
3427,2288.9
3428,1973.0
3429,2280.4
3430,2263.12
3431,10478.84437
3432,39000.0
3433,352.2
3434,2374.0
3435,2496.0
3436,2496.0
3437,1103.0
3438,1150.0
3439,663.87
3440,6.27711
3441,6.276
3442,6.27711
3443,6.2764187
3444,16000.0
3445,1191.0
3446,1193.3
3447,8.667
3448,8.66945
3449,31.613
3450,31.56
3451,200.61
3452,197.0
3453,851.8
3454,2231.0
3455,2068.0
3456,2101.0
3457,2068.0
3458,2124.54
3459,615.0
3460,615.0
3461,858.0
3462,3549.39854
3463,3658.0
3464,3506.0
3465,3658.0
3466,2185.0
3467,3570.0
3468,3383.0
3469,3630.0
3470,18207.72098
3471,39.475
3472,39.44603
3473,2690.0
3474,1257.99159
3475,1257.2
3476,1245.36
3477,1260.0
3478,13900.0
3479,17071.78045
3480,15.61136333
3481,15.613426
3482,15.611
3483,188.3
3484,190.5
3485,188.9
3486,379.1
3487,1750.0
3488,1707.0
3489,1770.0
3490,1721.0
3491,1770.0
3492,6.39805
3493,6.3980642
3494,6.398042
3495,6.3980661
3496,18.8805
3497,18.87974
3498,18.8792871
3499,51.63564
3500,51.63603
3501,51.638
3502,51.645
3503,51.643
3504,51.6385
3505,2473.0
3506,2448.6
3507,2448.48726
3508,2446.0
3509,2520.0
3510,2460.0
3511,2448.9
3512,2025.0
3513,1270.55195
3514,1275.0
3515,1255.5
3516,1275.0
3517,1270.5
3518,15.017
3519,3449.0
3520,3.508
3521,3.509267
3522,3.50927
3523,3.5098
3524,4356.0
3525,341.2
3526,341.7
3527,341.5
3528,5040.0
3529,3878.0
3530,7900.0
3531,418.20001
3532,418.2
3533,422.9
3534,3.971
3535,3.97097
3536,3.97097
3537,415.4
3538,415.891
3540,5.7361
3541,5.7361
3542,6.51595067
3543,6.527282
3544,6.527363
3545,273.1
3546,5.39792
3547,5.39785
3548,5.3978
3549,5.39792
3550,5.39699
3551,15.3006
3552,15.299
3553,24.4459
3554,24.451
3555,1966.1
3556,1807.0
3557,111.4367
3558,111.429
3559,111.428
3560,111.4367
3561,111.43639
3562,111.4357
3563,111.4367
3564,0.71957121
3565,0.719573
3566,0.719573
3567,0.719597
3568,1711.7
3569,1711.0
3570,1752.92067
3571,6383.78352
3572,10839.83341
3573,1005.98854
3574,1001.7
3575,1004.7
3576,851.0
3577,1002.7
3578,1001.70001
3580,183.93
3581,184.02
3582,1047.1
3583,1021.20159
3584,622.97802
3585,705.0
3586,705.0
3587,441.47
3588,441.93
3589,435.1
3590,441.2
3591,442.4
3592,219.3
3593,219.929
3594,219.4
3595,220.078
3596,219.3
3597,158.991
3598,2.98553
3599,2.985625
